CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
15090038,BURGLARY AUTO,01/09/2015 12:00:00 AM,23:00,BURGLARY - VEHICLE,5,06/10/2015 03:30:10 AM,"1100 KEELER AVE
Berkeley, CA
(37.890637195000068, -122.25841059599998)",1100 KEELER AVE,Berkeley,CA
14074779,VEHICLE STOLEN,12/22/2014 12:00:00 AM,20:00,MOTOR VEHICLE THEFT,1,06/10/2015 03:30:09 AM,"FIFTH STREET &amp; VIRGINIA ST
Berkeley, CA
(37.872093336000034, -122.30020897699995)",FIFTH STREET & VIRGINIA ST,Berkeley,CA
15025144,THEFT FROM AUTO,04/30/2015 12:00:00 AM,18:45,LARCENY - FROM VEHICLE,4,06/10/2015 03:30:09 AM,"2600 SAN PABLO AVE
Berkeley, CA
(37.859170297000048, -122.28904202299998)",2600 SAN PABLO AVE,Berkeley,CA
15021868,BURGLARY RESIDENTIAL,04/15/2015 12:00:00 AM,09:50,BURGLARY - RESIDENTIAL,3,06/10/2015 03:30:13 AM,"1800 YOSEMITE RD
Berkeley, CA
(37.896763492000048, -122.28121226799999)",1800 YOSEMITE RD,Berkeley,CA
15029091,BURGLARY AUTO,05/19/2015 12:00:00 AM,21:30,BURGLARY - VEHICLE,2,06/10/2015 03:30:09 AM,"2400 OREGON ST
Berkeley, CA
(37.858592252000051, -122.25922117699997)",2400 OREGON ST,Berkeley,CA
15020187,DISTURBANCE,04/07/2015 12:00:00 AM,19:30,DISORDERLY CONDUCT,2,06/10/2015 03:30:13 AM,"1600 RUSSELL ST
Berkeley, CA
(37.85524261900008, -122.27709831499999)",1600 RUSSELL ST,Berkeley,CA
15010937,ASSAULT/BATTERY FEL.,02/22/2015 12:00:00 AM,14:00,ASSAULT,0,06/10/2015 03:30:11 AM,"1500 HARMON ST
Berkeley, CA
(37.848831586000074, -122.27778962299999)",1500 HARMON ST,Berkeley,CA
15007408,BURGLARY AUTO,02/06/2015 12:00:00 AM,07:14,BURGLARY - VEHICLE,5,06/10/2015 03:30:11 AM,"500 SPRUCE ST
Berkeley, CA
(37.901580395000053, -122.27015880399995)",500 SPRUCE ST,Berkeley,CA
15090352,VANDALISM,03/01/2015 12:00:00 AM,17:55,VANDALISM,0,06/10/2015 03:30:12 AM,"800 PERALTA AVE
Berkeley, CA
(37.89271158400004, -122.28567724599998)",800 PERALTA AVE,Berkeley,CA
15006556,BURGLARY RESIDENTIAL,02/02/2015 12:00:00 AM,17:50,BURGLARY - RESIDENTIAL,1,06/10/2015 03:30:11 AM,"3300 CALIFORNIA ST
Berkeley, CA
(37.848069104000047, -122.27583305199994)",3300 CALIFORNIA ST,Berkeley,CA
15029833,BURGLARY AUTO,05/23/2015 12:00:00 AM,19:27,BURGLARY - VEHICLE,6,06/10/2015 03:30:10 AM,"EUCLID AVENUE &amp; RIDGE RD
Berkeley, CA
(37.876043485000025, -122.26030892699998)",EUCLID AVENUE & RIDGE RD,Berkeley,CA
15018410,ROBBERY,03/30/2015 12:00:00 AM,15:23,ROBBERY,1,06/10/2015 03:30:13 AM,"2500 WEBSTER ST
Berkeley, CA
(37.855623574000049, -122.25635754899997)",2500 WEBSTER ST,Berkeley,CA
15020823,SEXUAL ASSAULT FEL.,04/04/2015 12:00:00 AM,00:30,SEX CRIME,6,06/10/2015 03:30:13 AM,"2300 WARRING ST
Berkeley, CA
(37.869113337000044, -122.25092338799999)",2300 WARRING ST,Berkeley,CA
15090225,THEFT MISD. (UNDER $950),02/06/2015 12:00:00 AM,09:15,LARCENY,5,06/10/2015 03:30:11 AM,"600 ADDISON ST
Berkeley, CA
(37.865708424000047, -122.30196777799995)",600 ADDISON ST,Berkeley,CA
15090763,IDENTITY THEFT,05/12/2015 12:00:00 AM,16:50,FRAUD,2,06/10/2015 03:30:09 AM,"800 OXFORD ST
Berkeley, CA
(37.892784171000073, -122.27264568799995)",800 OXFORD ST,Berkeley,CA
14074934,IDENTITY THEFT,12/20/2014 12:00:00 AM,00:01,FRAUD,6,06/10/2015 03:30:09 AM,"1400 SCENIC AVE
Berkeley, CA
(37.882793227000036, -122.26333346299998)",1400 SCENIC AVE,Berkeley,CA
15004508,DISTURBANCE,01/23/2015 12:00:00 AM,09:00,DISORDERLY CONDUCT,5,06/10/2015 03:30:10 AM,"1500 ALCATRAZ AVE
Berkeley, CA
(37.84791892800007, -122.27759041599995)",1500 ALCATRAZ AVE,Berkeley,CA
15018523,DOMESTIC VIOLENCE,03/31/2015 12:00:00 AM,02:28,FAMILY OFFENSE,2,06/10/2015 03:30:13 AM,"SHATTUCK AVENUE &amp; STUART ST
Berkeley, CA
(37.85851137700007, -122.26690726999999)",SHATTUCK AVENUE & STUART ST,Berkeley,CA
14072814,VANDALISM,12/11/2014 12:00:00 AM,17:00,VANDALISM,4,06/10/2015 03:30:08 AM,"3000 ADELINE ST
Berkeley, CA
(37.854075272000046, -122.26940363299997)",3000 ADELINE ST,Berkeley,CA
15001181,NARCOTICS,01/06/2015 12:00:00 AM,16:30,DRUG VIOLATION,2,06/10/2015 03:30:10 AM,"3000 EAST 16TH ST
Berkeley, CA
(37.86988305400007, -122.27053687599999)",3000 EAST 16TH ST,Berkeley,CA
15028086,DISTURBANCE,05/05/2015 12:00:00 AM,16:02,DISORDERLY CONDUCT,2,06/10/2015 03:30:09 AM,"1700 SAN LORENZO AVE
Berkeley, CA
(37.893194875000063, -122.28361707999994)",1700 SAN LORENZO AVE,Berkeley,CA
15009058,THEFT MISD. (UNDER $950),02/13/2015 12:00:00 AM,15:30,LARCENY,5,06/10/2015 03:30:11 AM,"1200 FIFTH ST
Berkeley, CA
(37.880760602000066, -122.30301228799999)",1200 FIFTH ST,Berkeley,CA
15090005,BURGLARY AUTO,12/25/2014 12:00:00 AM,18:30,BURGLARY - VEHICLE,4,06/10/2015 03:30:10 AM,"2000 KITTREDGE ST
Berkeley, CA
(37.86815348600004, -122.27004550499998)",2000 KITTREDGE ST,Berkeley,CA
14091714,THEFT MISD. (UNDER $950),12/18/2014 12:00:00 AM,10:30,LARCENY,4,06/10/2015 03:30:09 AM,"1700 SAN PABLO AVE
Berkeley, CA
(37.873200481000026, -122.29355205399997)",1700 SAN PABLO AVE,Berkeley,CA
15006824,DISTURBANCE,02/03/2015 12:00:00 AM,17:50,DISORDERLY CONDUCT,2,06/10/2015 03:30:11 AM,"2800 TELEGRAPH AVE
Berkeley, CA
(37.859315485000025, -122.25928319299999)",2800 TELEGRAPH AVE,Berkeley,CA
15090537,IDENTITY THEFT,12/31/2014 12:00:00 AM,08:45,FRAUD,3,06/10/2015 03:30:13 AM,"900 ARLINGTON AVE
Berkeley, CA
(37.891941192000047, -122.27414417099999)",900 ARLINGTON AVE,Berkeley,CA
15090558,BURGLARY AUTO,04/10/2015 12:00:00 AM,15:30,BURGLARY - VEHICLE,5,06/10/2015 03:30:13 AM,"1700 FOURTH ST
Berkeley, CA
(37.871778117000076, -122.30124167999998)",1700 FOURTH ST,Berkeley,CA
15024173,VANDALISM,04/25/2015 12:00:00 AM,18:00,VANDALISM,6,06/10/2015 03:30:14 AM,"1000 JONES ST
Berkeley, CA
(37.875942911000038, -122.29652378899999)",1000 JONES ST,Berkeley,CA
15090291,VANDALISM,02/05/2015 12:00:00 AM,19:30,VANDALISM,4,06/10/2015 03:30:12 AM,"1000 HEARST AVE
Berkeley, CA
(37.86999368000005, -122.29460408699998)",1000 HEARST AVE,Berkeley,CA
15090630,VANDALISM,04/20/2015 12:00:00 AM,18:30,VANDALISM,1,06/10/2015 03:30:14 AM,"2400 BANCROFT WAY
Berkeley, CA
(37.868423120000045, -122.26125589899999)",2400 BANCROFT WAY,Berkeley,CA
15006557,BURGLARY AUTO,02/02/2015 12:00:00 AM,17:24,BURGLARY - VEHICLE,1,06/10/2015 03:30:11 AM,"800 COLUSA AVE
Berkeley, CA
(37.893669303000024, -122.28112213599996)",800 COLUSA AVE,Berkeley,CA
14074187,DOMESTIC VIOLENCE,12/20/2014 12:00:00 AM,09:50,FAMILY OFFENSE,6,06/10/2015 03:30:08 AM,"2000 UNIVERSITY AVE
Berkeley, CA
(37.871802763000062, -122.27056633599994)",2000 UNIVERSITY AVE,Berkeley,CA
15090897,THEFT FELONY (OVER $950),05/29/2015 12:00:00 AM,10:50,LARCENY,5,06/10/2015 03:30:10 AM,"1900 CENTER ST
Berkeley, CA
(37.869650509000053, -122.27267904199999)",1900 CENTER ST,Berkeley,CA
15090339,VANDALISM,02/28/2015 12:00:00 AM,09:45,VANDALISM,6,06/10/2015 03:30:12 AM,"2900 OTIS ST
Berkeley, CA
(37.856127121000043, -122.27023332699997)",2900 OTIS ST,Berkeley,CA
15031702,BURGLARY AUTO,06/01/2015 12:00:00 AM,19:00,BURGLARY - VEHICLE,1,06/10/2015 03:30:10 AM,"2000 CHANNING WAY
Berkeley, CA
(37.86546290800004, -122.26975512999996)",2000 CHANNING WAY,Berkeley,CA
15028386,BURGLARY AUTO,05/16/2015 12:00:00 AM,16:00,BURGLARY - VEHICLE,6,06/10/2015 03:30:09 AM,"100 SEAWALL DR
Berkeley, CA
(37.862022195000065, -122.31704247099998)",100 SEAWALL DR,Berkeley,CA
15024841,VEHICLE STOLEN,04/29/2015 12:00:00 AM,04:32,MOTOR VEHICLE THEFT,3,06/10/2015 03:30:14 AM,"1300 SAN PABLO AVE
Berkeley, CA
(37.880220182000073, -122.29582204899998)",1300 SAN PABLO AVE,Berkeley,CA
15013699,ALCOHOL OFFENSE,03/07/2015 12:00:00 AM,19:03,LIQUOR LAW VIOLATION,6,06/10/2015 03:30:12 AM,"1700 SHATTUCK AVE
Berkeley, CA
(37.876377322000053, -122.26895429399997)",1700 SHATTUCK AVE,Berkeley,CA
15010624,NARCOTICS,02/20/2015 12:00:00 AM,21:55,DRUG VIOLATION,5,06/10/2015 03:30:11 AM,"DWIGHT WAY &amp; JEFFERSON AVE
Berkeley, CA
(37.862634234000041, -122.27777903699996)",DWIGHT WAY & JEFFERSON AVE,Berkeley,CA
15006311,GUN/WEAPON,02/01/2015 12:00:00 AM,15:40,WEAPONS OFFENSE,0,06/10/2015 03:30:11 AM,"2400 TELEGRAPH AVE
Berkeley, CA
(37.866743093000025, -122.25883265099998)",2400 TELEGRAPH AVE,Berkeley,CA
15000598,DISTURBANCE,01/04/2015 12:00:00 AM,04:10,DISORDERLY CONDUCT,0,06/10/2015 03:30:10 AM,"900 ADDISON ST
Berkeley, CA
(37.866907553000033, -122.29610017499999)",900 ADDISON ST,Berkeley,CA
15018251,VEHICLE RECOVERED,03/29/2015 12:00:00 AM,17:12,RECOVERED VEHICLE,0,06/10/2015 03:30:13 AM,"2900 MABEL ST
Berkeley, CA
(37.853951613000049, -122.28408260199996)",2900 MABEL ST,Berkeley,CA
15027295,ALCOHOL OFFENSE,05/11/2015 12:00:00 AM,14:03,LIQUOR LAW VIOLATION,1,06/10/2015 03:30:09 AM,"2500 DURANT AVE
Berkeley, CA
(37.867822782000076, -122.25868631099996)",2500 DURANT AVE,Berkeley,CA
15024948,FRAUD/FORGERY,04/23/2015 12:00:00 AM,20:20,FRAUD,4,06/10/2015 03:30:14 AM,"1285 64TH ST
Berkeley, CA
(37.86988305400007, -122.27053687599999)",1285 64TH ST,Berkeley,CA
15090153,THEFT FELONY (OVER $950),01/26/2015 12:00:00 AM,11:30,LARCENY,1,06/10/2015 03:30:11 AM,"Berkeley, CA
(37.86988305400007, -122.27053687599999)",,Berkeley,CA
15017737,GUN/WEAPON,03/27/2015 12:00:00 AM,01:43,WEAPONS OFFENSE,5,06/10/2015 03:30:13 AM,"CALIFORNIA STREET &amp; STUART ST
Berkeley, CA
(37.857213850000051, -122.27759747199997)",CALIFORNIA STREET & STUART ST,Berkeley,CA
15032501,VEHICLE RECOVERED,03/10/2015 12:00:00 AM,12:00,RECOVERED VEHICLE,2,06/10/2015 03:30:10 AM,"1700 WOOLSEY ST
Berkeley, CA
(37.851161568000066, -122.27383936499996)",1700 WOOLSEY ST,Berkeley,CA
15031948,DISTURBANCE,06/03/2015 12:00:00 AM,09:00,DISORDERLY CONDUCT,3,06/10/2015 03:30:10 AM,"2100 SHATTUCK AVE
Berkeley, CA
(37.870869415000072, -122.26830440699996)",2100 SHATTUCK AVE,Berkeley,CA
15011982,BURGLARY RESIDENTIAL,02/27/2015 12:00:00 AM,08:00,BURGLARY - RESIDENTIAL,5,06/10/2015 03:30:12 AM,"2400 ELLSWORTH ST
Berkeley, CA
(37.866221210000049, -122.26334509899999)",2400 ELLSWORTH ST,Berkeley,CA
15011783,BURGLARY RESIDENTIAL,02/26/2015 12:00:00 AM,09:00,BURGLARY - RESIDENTIAL,4,06/10/2015 03:30:12 AM,"2200 STUART ST
Berkeley, CA
(37.858889207000061, -122.26399939899994)",2200 STUART ST,Berkeley,CA
15090847,BURGLARY AUTO,05/26/2015 12:00:00 AM,06:30,BURGLARY - VEHICLE,2,06/10/2015 03:30:09 AM,"200 MARINA BLVD
Berkeley, CA
(37.86865472900007, -122.31315812899999)",200 MARINA BLVD,Berkeley,CA
15026699,ROBBERY,05/08/2015 12:00:00 AM,11:45,ROBBERY,5,06/10/2015 03:30:09 AM,"HILLEGASS AVENUE &amp; PARKER ST
Berkeley, CA
(37.863440206000064, -122.25629677999996)",HILLEGASS AVENUE & PARKER ST,Berkeley,CA
15090317,THEFT FELONY (OVER $950),02/22/2015 12:00:00 AM,22:00,LARCENY,0,06/10/2015 03:30:12 AM,"1700 WALNUT ST
Berkeley, CA
(37.876596255000038, -122.26780431699996)",1700 WALNUT ST,Berkeley,CA
15031316,NARCOTICS,05/31/2015 12:00:00 AM,02:06,DRUG VIOLATION,0,06/10/2015 03:30:10 AM,"SEVENTH STREET &amp; HEINZ AVE
Berkeley, CA
(37.853471837000029, -122.29190569199994)",SEVENTH STREET & HEINZ AVE,Berkeley,CA
15021034,THEFT MISD. (UNDER $950),04/09/2015 12:00:00 AM,16:00,LARCENY,4,06/10/2015 03:30:13 AM,"1300 LA LOMA AVE
Berkeley, CA
(37.884535329000073, -122.25479412899995)",1300 LA LOMA AVE,Berkeley,CA
15015274,FRAUD/FORGERY,03/12/2015 12:00:00 AM,09:47,FRAUD,4,06/10/2015 03:30:12 AM,"1100 GLEN AVE
Berkeley, CA
(37.887651626000036, -122.26451467599998)",1100 GLEN AVE,Berkeley,CA
15012031,THEFT MISD. (UNDER $950),02/22/2015 12:00:00 AM,09:00,LARCENY,0,06/10/2015 03:30:12 AM,"2200 JEFFERSON AVE
Berkeley, CA
(37.86791611600006, -122.27835345699998)",2200 JEFFERSON AVE,Berkeley,CA
15032434,DISTURBANCE,06/05/2015 12:00:00 AM,13:21,DISORDERLY CONDUCT,5,06/10/2015 03:30:10 AM,"1800 SAN PABLO AVE
Berkeley, CA
(37.871349916000042, -122.29296208599999)",1800 SAN PABLO AVE,Berkeley,CA
15013162,BURGLARY RESIDENTIAL,03/05/2015 12:00:00 AM,05:00,BURGLARY - RESIDENTIAL,4,06/10/2015 03:30:12 AM,"2700 ELLSWORTH ST
Berkeley, CA
(37.860858309000037, -122.26226372899998)",2700 ELLSWORTH ST,Berkeley,CA
15013421,THEFT MISD. (UNDER $950),03/06/2015 12:00:00 AM,11:00,LARCENY,5,06/10/2015 03:30:12 AM,"2200 SHATTUCK AVE
Berkeley, CA
(37.869098358000031, -122.26811428099995)",2200 SHATTUCK AVE,Berkeley,CA
15011639,THEFT FROM AUTO,02/25/2015 12:00:00 AM,18:30,LARCENY - FROM VEHICLE,3,06/10/2015 03:30:12 AM,"2800 FOREST AVE
Berkeley, CA
(37.861523257000044, -122.25049819599997)",2800 FOREST AVE,Berkeley,CA
15007406,BURGLARY COMMERCIAL,02/05/2015 12:00:00 AM,19:30,BURGLARY - COMMERCIAL,4,06/10/2015 03:30:11 AM,"1900 OXFORD ST
Berkeley, CA
(37.873887241000034, -122.26637433499997)",1900 OXFORD ST,Berkeley,CA
15010718,BURGLARY RESIDENTIAL,02/21/2015 12:00:00 AM,10:00,BURGLARY - RESIDENTIAL,6,06/10/2015 03:30:12 AM,"2800 MATHEWS ST
Berkeley, CA
(37.855056926000032, -122.28569287999994)",2800 MATHEWS ST,Berkeley,CA
15029732,VANDALISM,05/23/2015 12:00:00 AM,06:21,VANDALISM,6,06/10/2015 03:30:09 AM,"2400 ASHBY AVE
Berkeley, CA
(37.856198169000038, -122.25957152899997)",2400 ASHBY AVE,Berkeley,CA
14074750,VANDALISM,12/23/2014 12:00:00 AM,08:00,VANDALISM,2,06/10/2015 03:30:09 AM,"2400 STUART ST
Berkeley, CA
(37.859518668000078, -122.25910228099997)",2400 STUART ST,Berkeley,CA
15028673,IDENTITY THEFT,05/07/2015 12:00:00 AM,00:01,FRAUD,4,06/10/2015 03:30:09 AM,"400 NORTHGATE AVE
Berkeley, CA
(37.886503547000075, -122.25591467499999)",400 NORTHGATE AVE,Berkeley,CA
15027162,FRAUD/FORGERY,05/10/2015 12:00:00 AM,17:00,FRAUD,0,06/10/2015 03:30:09 AM,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868493410000042, -122.25919331499995)",2300 TELEGRAPH AVE,Berkeley,CA
15000394,THEFT MISD. (UNDER $950),01/03/2015 12:00:00 AM,06:30,LARCENY,6,06/10/2015 03:30:10 AM,"2600 TELEGRAPH AVE
Berkeley, CA
(37.862934802000041, -122.25878425499997)",2600 TELEGRAPH AVE,Berkeley,CA
15009488,DOMESTIC VIOLENCE,02/15/2015 12:00:00 AM,13:55,FAMILY OFFENSE,0,06/10/2015 03:30:11 AM,"GILMAN STREET &amp; SAN PABLO AVE
Berkeley, CA
(37.880480760000069, -122.29586912699995)",GILMAN STREET & SAN PABLO AVE,Berkeley,CA
15015740,BURGLARY RESIDENTIAL,03/17/2015 12:00:00 AM,08:00,BURGLARY - RESIDENTIAL,2,06/10/2015 03:30:12 AM,"2000 PRINCE ST
Berkeley, CA
(37.852793570000074, -122.26797485399999)",2000 PRINCE ST,Berkeley,CA
15090513,BURGLARY AUTO,03/30/2015 12:00:00 AM,20:30,BURGLARY - VEHICLE,1,06/10/2015 03:30:13 AM,"100 SEAWALL DR
Berkeley, CA
(37.862022195000065, -122.31704247099998)",100 SEAWALL DR,Berkeley,CA
15090246,THEFT MISD. (UNDER $950),02/07/2015 12:00:00 AM,19:35,LARCENY,6,06/10/2015 03:30:11 AM,"2000 UNIVERSITY AVE
Berkeley, CA
(37.871802763000062, -122.27056633599994)",2000 UNIVERSITY AVE,Berkeley,CA
15018865,FRAUD/FORGERY,03/30/2015 12:00:00 AM,00:00,FRAUD,1,06/10/2015 03:30:13 AM,"2900 HILLEGASS AVE
Berkeley, CA
(37.858121350000033, -122.25572588899996)",2900 HILLEGASS AVE,Berkeley,CA
14091748,THEFT MISD. (UNDER $950),12/26/2014 12:00:00 AM,12:00,LARCENY,5,06/10/2015 03:30:10 AM,"1700 STUART ST
Berkeley, CA
(37.857453397000029, -122.27524575299998)",1700 STUART ST,Berkeley,CA
15008249,2ND RESPONSE,02/10/2015 12:00:00 AM,00:46,NOISE VIOLATION,2,06/10/2015 03:30:11 AM,"2700 DWIGHT WAY
Berkeley, CA
(37.865723324000044, -122.25330745899998)",2700 DWIGHT WAY,Berkeley,CA
15014825,NARCOTICS,03/10/2015 12:00:00 AM,13:10,DRUG VIOLATION,2,06/10/2015 03:30:12 AM,"1900 ALLSTON WAY
Berkeley, CA
(37.868759668000052, -122.27255959499996)",1900 ALLSTON WAY,Berkeley,CA
15001746,BURGLARY RESIDENTIAL,01/10/2015 12:00:00 AM,13:13,BURGLARY - RESIDENTIAL,6,06/10/2015 03:30:10 AM,"1900 YOSEMITE RD
Berkeley, CA
(37.896393609000029, -122.27831312699999)",1900 YOSEMITE RD,Berkeley,CA
15090158,THEFT MISD. (UNDER $950),01/19/2015 12:00:00 AM,22:00,LARCENY,1,06/10/2015 03:30:11 AM,"1500 HOPKINS ST
Berkeley, CA
(37.881051400000047, -122.28309571599999)",1500 HOPKINS ST,Berkeley,CA
14072762,THEFT MISD. (UNDER $950),12/11/2014 12:00:00 AM,13:00,LARCENY,4,06/10/2015 03:30:08 AM,"2500 HILLEGASS AVE
Berkeley, CA
(37.865147183000033, -122.25650388899999)",2500 HILLEGASS AVE,Berkeley,CA
15023071,THEFT FROM AUTO,04/20/2015 12:00:00 AM,18:10,LARCENY - FROM VEHICLE,1,06/10/2015 03:30:14 AM,"2400 MILVIA ST
Berkeley, CA
(37.865358253000068, -122.27007660299995)",2400 MILVIA ST,Berkeley,CA
15090859,THEFT MISD. (UNDER $950),05/21/2015 12:00:00 AM,14:33,LARCENY,4,06/10/2015 03:30:09 AM,"2200 SHATTUCK AVE
Berkeley, CA
(37.869098358000031, -122.26811428099995)",2200 SHATTUCK AVE,Berkeley,CA
15015818,MISSING ADULT,03/14/2015 12:00:00 AM,22:00,MISSING PERSON,6,06/10/2015 03:30:12 AM,"1000 UNIVERSITY AVE
Berkeley, CA
(37.868623617000026, -122.29415354499997)",1000 UNIVERSITY AVE,Berkeley,CA
15090059,THEFT MISD. (UNDER $950),12/16/2014 12:00:00 AM,20:45,LARCENY,2,06/10/2015 03:30:10 AM,"700 UNIVERSITY AVE
Berkeley, CA
(37.867243184000074, -122.30057405899998)",700 UNIVERSITY AVE,Berkeley,CA
15007301,DISTURBANCE,02/05/2015 12:00:00 AM,17:23,DISORDERLY CONDUCT,4,06/10/2015 03:30:11 AM,"2700 HILLEGASS AVE
Berkeley, CA
(37.861541554000041, -122.25596269999994)",2700 HILLEGASS AVE,Berkeley,CA
15008557,BURGLARY COMMERCIAL,02/10/2015 12:00:00 AM,19:00,BURGLARY - COMMERCIAL,2,06/10/2015 03:30:11 AM,"2800 TELEGRAPH AVE
Berkeley, CA
(37.859315485000025, -122.25928319299999)",2800 TELEGRAPH AVE,Berkeley,CA
14076078,VEHICLE STOLEN,12/30/2014 12:00:00 AM,19:00,MOTOR VEHICLE THEFT,2,06/10/2015 03:30:10 AM,"2400 NINTH ST
Berkeley, CA
(37.862310139000044, -122.29240196999996)",2400 NINTH ST,Berkeley,CA
15002571,VEHICLE STOLEN,01/14/2015 12:00:00 AM,14:30,MOTOR VEHICLE THEFT,3,06/10/2015 03:30:10 AM,"2200 VINE ST
Berkeley, CA
(37.880713358000037, -122.26537530699994)",2200 VINE ST,Berkeley,CA
15010029,BURGLARY AUTO,02/18/2015 12:00:00 AM,01:20,BURGLARY - VEHICLE,3,06/10/2015 03:30:11 AM,"VIRGINIA STREET &amp; OXFORD ST
Berkeley, CA
(37.876871599000026, -122.26665927899995)",VIRGINIA STREET & OXFORD ST,Berkeley,CA
15025672,MISSING ADULT,04/28/2015 12:00:00 AM,21:00,MISSING PERSON,2,06/10/2015 03:30:09 AM,"2700 PRINCE ST
Berkeley, CA
(37.854863068000043, -122.25254810599995)",2700 PRINCE ST,Berkeley,CA
15031711,VEHICLE STOLEN,06/02/2015 12:00:00 AM,08:00,MOTOR VEHICLE THEFT,2,06/10/2015 03:30:10 AM,"1700 SIXTH ST
Berkeley, CA
(37.871840788000043, -122.29897123499995)",1700 SIXTH ST,Berkeley,CA
15001710,VANDALISM,01/08/2015 12:00:00 AM,10:00,VANDALISM,4,06/10/2015 03:30:10 AM,"1600 STANNAGE AVE
Berkeley, CA
(37.875356301000068, -122.29228359199999)",1600 STANNAGE AVE,Berkeley,CA
15032119,BURGLARY COMMERCIAL,06/03/2015 12:00:00 AM,23:30,BURGLARY - COMMERCIAL,3,06/10/2015 03:30:10 AM,"1700 UNIVERSITY AVE
Berkeley, CA
(37.870923572000038, -122.27730603299995)",1700 UNIVERSITY AVE,Berkeley,CA
15023368,SEXUAL ASSAULT FEL.,04/17/2015 12:00:00 AM,00:30,SEX CRIME,5,06/10/2015 03:30:14 AM,"2500 BANCROFT WAY
Berkeley, CA
(37.868718738000041, -122.25908853499999)",2500 BANCROFT WAY,Berkeley,CA
15029570,VEHICLE STOLEN,05/21/2015 12:00:00 AM,21:00,MOTOR VEHICLE THEFT,4,06/10/2015 03:30:09 AM,"2700 FOREST AVE
Berkeley, CA
(37.86137990900005, -122.25335178999995)",2700 FOREST AVE,Berkeley,CA
14073330,THEFT FROM PERSON,12/15/2014 12:00:00 AM,17:08,LARCENY,1,06/10/2015 03:30:08 AM,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868493410000042, -122.25919331499995)",2300 TELEGRAPH AVE,Berkeley,CA
15090608,IDENTITY THEFT,04/15/2015 12:00:00 AM,15:00,FRAUD,3,06/10/2015 03:30:13 AM,"1100 WALNUT ST
Berkeley, CA
(37.887901743000043, -122.26979318499997)",1100 WALNUT ST,Berkeley,CA
15009451,BURGLARY RESIDENTIAL,02/08/2015 12:00:00 AM,00:00,BURGLARY - RESIDENTIAL,0,06/10/2015 03:30:11 AM,"2200 WARD ST
Berkeley, CA
(37.859770766000054, -122.26419862799997)",2200 WARD ST,Berkeley,CA
14073643,VEHICLE STOLEN,12/17/2014 12:00:00 AM,07:30,MOTOR VEHICLE THEFT,3,06/10/2015 03:30:08 AM,"VIRGINIA STREET &amp; MCGEE AVE
Berkeley, CA
(37.875432363000073, -122.27799602999994)",VIRGINIA STREET & MCGEE AVE,Berkeley,CA
15090428,VANDALISM,02/23/2015 12:00:00 AM,07:30,VANDALISM,1,06/10/2015 03:30:12 AM,"800 DWIGHT WAY
Berkeley, CA
(37.859851454000079, -122.29564244899996)",800 DWIGHT WAY,Berkeley,CA
15026738,ROBBERY,05/08/2015 12:00:00 AM,15:30,ROBBERY,5,06/10/2015 03:30:09 AM,"2100 ACTON ST
Berkeley, CA
(37.869061353000063, -122.28412499199999)",2100 ACTON ST,Berkeley,CA
15031379,THEFT FELONY (OVER $950),05/31/2015 12:00:00 AM,13:12,LARCENY,0,06/10/2015 03:30:09 AM,"2200 SHATTUCK AVE
Berkeley, CA
(37.869098358000031, -122.26811428099995)",2200 SHATTUCK AVE,Berkeley,CA
14074409,BURGLARY AUTO,12/20/2014 12:00:00 AM,21:00,BURGLARY - VEHICLE,6,06/10/2015 03:30:09 AM,"2100 ESSEX ST
Berkeley, CA
(37.85379135200003, -122.26620931199994)",2100 ESSEX ST,Berkeley,CA
15090478,BURGLARY AUTO,03/26/2015 12:00:00 AM,17:40,BURGLARY - VEHICLE,4,06/10/2015 03:30:13 AM,"2400 DANA ST
Berkeley, CA
(37.866463089000035, -122.26107268599998)",2400 DANA ST,Berkeley,CA
15001651,SEXUAL ASSAULT FEL.,01/05/2015 12:00:00 AM,00:01,SEX CRIME,1,06/10/2015 03:30:10 AM,"2700 SHATTUCK AVE
Berkeley, CA
(37.859813271000064, -122.26744941399994)",2700 SHATTUCK AVE,Berkeley,CA
15014326,NARCOTICS,03/10/2015 12:00:00 AM,18:31,DRUG VIOLATION,2,06/10/2015 03:30:12 AM,"1400 ALCATRAZ AVE
Berkeley, CA
(37.847652132000064, -122.27944983999998)",1400 ALCATRAZ AVE,Berkeley,CA
15015751,THEFT MISD. (UNDER $950),03/17/2015 12:00:00 AM,16:00,LARCENY,2,06/10/2015 03:30:12 AM,"1200 UNIVERSITY AVE
Berkeley, CA
(37.869379545000072, -122.28940974299996)",1200 UNIVERSITY AVE,Berkeley,CA
15090085,IDENTITY THEFT,01/14/2015 12:00:00 AM,23:30,FRAUD,3,06/10/2015 03:30:10 AM,"1600 ADDISON ST
Berkeley, CA
(37.869773595000026, -122.27898605899998)",1600 ADDISON ST,Berkeley,CA
15090647,THEFT MISD. (UNDER $950),03/25/2015 12:00:00 AM,09:30,LARCENY,3,06/10/2015 03:30:14 AM,"2051 UNIVERSITY AVE
Berkeley, CA
(37.872087377000071, -122.26949240999994)",2051 UNIVERSITY AVE,Berkeley,CA
