Academic Yr,Semester Nm,Instructional Format Nm,Course Subject Short Nm,Enrollment Cnt,Offerings,EnrollPerOff,NA,Units
2015-16,Spring,Lecture,Anthropology,1949,25,77.96,171,7683
2010-11,Spring,Lecture,Statistics,2041,29,70.37931034,171,7680
2012-13,Spring,Lecture,Statistics,2046,32,63.9375,171,7676
2009-10,Spring,Lecture,Statistics,2013,27,74.55555556,171,7633
2013-14,Fall,Lecture,Anthropology,1941,27,71.88888889,171,7569
2007-08,Fall,Lecture,Statistics,1986,30,66.2,171,7555
2008-09,Spring,Lecture,Statistics,1979,29,68.24137931,171,7523
2003-04,Fall,Lecture,Statistics,1977,27,73.22222222,171,7497
2007-08,Spring,Lecture,Statistics,1982,32,61.9375,171,7490
2006-07,Spring,Lecture,Statistics,1974,28,70.5,171,7482
2012-13,Fall,Lecture,"Env Sci, Policy, & Mgmt",2199,41,53.63414634,171,7473
2005-06,Spring,Lecture,Statistics,1963,29,67.68965517,171,7471
2014-15,Summer,Lecture,Business Admin-Undergrad,2435,48,50.72916667,171,7450
2004-05,Spring,Lecture,Computer Science,1928,47,41.0212766,171,7427
2013-14,Spring,Lecture,Anthropology,1903,25,76.12,171,7424
2006-07,Spring,Lecture,Anthropology,1916,24,79.83333333,171,7421
2010-11,Fall,Lecture,Anthropology,1893,22,86.04545455,171,7367
2015-16,Fall,Lecture,Anthropology,1877,26,72.19230769,171,7354
2010-11,Spring,Lecture,Public Health,2756,65,42.4,171,7352
2011-12,Fall,Lecture,"Env Sci, Policy, & Mgmt",2216,43,51.53488372,171,7317
2009-10,Spring,Lecture,Public Health,2620,63,41.58730159,171,7268
2007-08,Spring,Lecture,Public Health,2685,63,42.61904762,171,7259
2011-12,Summer,Lecture,Business Admin-Undergrad,2362,40,59.05,171,7225
2015-16,Spring,Lecture,Electrical Engineering,1875,44,42.61363636,171,7203
2009-10,Fall,Lecture,"Env Sci, Policy, & Mgmt",2217,44,50.38636364,171,7197
2013-14,Fall,Lecture,Electrical Engineering,1938,46,42.13043478,171,7174
2008-09,Fall,Lecture,"Env Sci, Policy, & Mgmt",2177,42,51.83333333,171,7156
2006-07,Spring,Lecture,Computer Science,1845,46,40.10869565,171,7149
2007-08,Fall,Lecture,Public Health,2359,55,42.89090909,171,7105
2004-05,Fall,Lecture,Statistics,1879,31,60.61290323,171,7087
2007-08,Fall,Lecture,Integrative Biology,2617,30,87.23333333,171,7086
2006-07,Fall,Lecture,Statistics,1837,25,73.48,171,7081
2013-14,Summer,Lecture,Business Admin-Undergrad,2301,47,48.95744681,171,6969
2006-07,Fall,Lecture,Integrative Biology,2510,26,96.53846154,171,6961
2014-15,Fall,Lecture,Business Admin-MBA,3517,85,41.37647059,171,6937.5
2015-16,Summer,Lecture,Business Admin-Undergrad,2265,47,48.19148936,171,6937
2014-15,Fall,Lecture,Anthropology,1775,30,59.16666667,171,6928
2009-10,Spring,Lecture,"Env Sci, Policy, & Mgmt",1925,41,46.95121951,171,6898
2008-09,Spring,Lecture,Public Health,2557,65,39.33846154,171,6827
2014-15,Spring,Lecture,Business Admin-MBA,3286,96,34.22916667,171,6818.5
2012-13,Summer,Lecture,Business Admin-Undergrad,2233,46,48.54347826,171,6818
2012-13,Fall,Lecture,Biology,2219,3,739.6666667,171,6813
2012-13,Fall,Lecture,Electrical Engineering,1823,43,42.39534884,171,6795
2015-16,Fall,Lecture,Business Admin-MBA,3495,84,41.60714286,171,6782.5
2004-05,Spring,Lecture,Statistics,1762,26,67.76923077,171,6771
2005-06,Spring,Lecture,Computer Science,1763,42,41.97619048,171,6736
2013-14,Fall,Lecture,Business Admin-MBA,3462,83,41.71084337,171,6735.5
2014-15,Spring,Lecture,Anthropology,1714,32,53.5625,171,6725
2014-15,Spring,Lecture,"Env Sci, Policy, & Mgmt",2104,59,35.66101695,171,6701
2006-07,Spring,Lecture,Public Health,2541,59,43.06779661,171,6686
2003-04,Spring,Lecture,Statistics,1762,28,62.92857143,171,6659
2010-11,Spring,Lecture,"Env Sci, Policy, & Mgmt",1851,39,47.46153846,171,6656
2015-16,Spring,Lecture,"Env Sci, Policy, & Mgmt",2062,56,36.82142857,171,6646
2006-07,Fall,Lecture,Public Health,2247,57,39.42105263,171,6641
2011-12,Spring,Lecture,Public Health,2338,61,38.32786885,171,6598
2012-13,Fall,Lecture,Business Admin-MBA,3380,89,37.97752809,171,6584.5
2005-06,Fall,Lecture,Integrative Biology,2446,24,101.9166667,171,6562
2012-13,Spring,Lecture,Biology,2115,4,528.75,171,6541
2005-06,Fall,Lecture,Statistics,1735,29,59.82758621,171,6539
2012-13,Spring,Lecture,Integrative Biology,1775,31,57.25806452,171,6517
2010-11,Fall,Lecture,Business Admin-MBA,3401,79,43.05063291,171,6505
2004-05,Fall,Lecture,Business Admin-MBA,2970,77,38.57142857,171,6497.5
2011-12,Spring,Lecture,"Env Sci, Policy, & Mgmt",1804,42,42.95238095,171,6489
2010-11,Fall,Lecture,"Env Sci, Policy, & Mgmt",1934,40,48.35,171,6487
2006-07,Fall,Lecture,Business Admin-MBA,3038,80,37.975,171,6480
2013-14,Spring,Lecture,Integrative Biology,1667,31,53.77419355,171,6468
2014-15,Fall,Lecture,Biology,2086,3,695.3333333,171,6462
2015-16,Spring,Lecture,Business Admin-MBA,3229,94,34.35106383,171,6406.5
2005-06,Fall,Lecture,Public Health,1996,54,36.96296296,171,6397
2015-16,Spring,Lecture,Mechanical Engineering,1962,54,36.33333333,171,6396
2008-09,Spring,Lecture,"Env Sci, Policy, & Mgmt",1808,38,47.57894737,171,6363
2003-04,Spring,Lecture,Philosophy,1591,17,93.58823529,171,6355
2013-14,Spring,Lecture,Biology,2125,4,531.25,171,6339
2009-10,Spring,Lecture,Biology,2077,4,519.25,171,6319
2013-14,Spring,Lecture,"Env Sci, Policy, & Mgmt",1861,44,42.29545455,171,6315
2006-07,Spring,Lecture,Business Admin-MBA,2905,90,32.27777778,171,6310.5
2004-05,Fall,Lecture,Public Health,1962,52,37.73076923,171,6305
2015-16,Spring,Lecture,Biology,2121,3,707,171,6299
2012-13,Spring,Lecture,"Env Sci, Policy, & Mgmt",1834,41,44.73170732,171,6298
2014-15,Spring,Lecture,Mechanical Engineering,1974,52,37.96153846,171,6281
2013-14,Fall,Lecture,Biology,2040,3,680,171,6279
2007-08,Fall,Lecture,Business Admin-MBA,2920,77,37.92207792,171,6269
2007-08,Fall,Lecture,Civil & Environmental Eng,2151,61,35.26229508,171,6267
2008-09,Spring,Lecture,Biology,2062,4,515.5,171,6261
2003-04,Fall,Lecture,Electrical Engineering,1715,40,42.875,171,6261
2005-06,Fall,Lecture,Business Admin-MBA,2971,75,39.61333333,171,6255.5
2003-04,Spring,Lecture,Business Admin-MBA,2805,78,35.96153846,171,6238
2007-08,Spring,Lecture,Biology,2047,4,511.75,171,6233
2003-04,Fall,Lecture,Business Admin-MBA,2852,73,39.06849315,171,6229
2010-11,Spring,Lecture,Biology,2053,4,513.25,171,6223
2011-12,Fall,Lecture,Electrical Engineering,1695,42,40.35714286,171,6216
2015-16,Fall,Lecture,Electrical Engineering,1622,37,43.83783784,171,6214
2004-05,Spring,Lecture,Electrical Engineering,1702,46,37,171,6211
2013-14,Fall,Lecture,Mechanical Engineering,1989,48,41.4375,171,6208
2011-12,Fall,Lecture,Business Admin-MBA,3227,85,37.96470588,171,6198
2011-12,Spring,Lecture,Biology,2025,4,506.25,171,6193
2004-05,Fall,Lecture,Integrative Biology,2252,28,80.42857143,171,6181
2013-14,Spring,Lecture,Business Admin-MBA,2937,84,34.96428571,171,6173
2013-14,Spring,Lecture,Mechanical Engineering,1955,49,39.89795918,171,6171
2008-09,Fall,Lecture,Business Admin-MBA,2953,72,41.01388889,171,6170
2004-05,Fall,Lecture,Electrical Engineering,1682,41,41.02439024,171,6168
2015-16,Summer,Lecture,Mathematics,1586,44,36.04545455,171,6158
2006-07,Spring,Lecture,Biology,2028,4,507,171,6149
2010-11,Spring,Lecture,Business Admin-MBA,2878,82,35.09756098,171,6141.5
2009-10,Fall,Lecture,Business Admin-MBA,3103,77,40.2987013,171,6140
2014-15,Spring,Lecture,Biology,2047,3,682.3333333,171,6139
2003-04,Fall,Lecture,Public Health,1967,56,35.125,171,6132
2009-10,Fall,Lecture,Electrical Engineering,1674,44,38.04545455,171,6131
2011-12,Spring,Lecture,Integrative Biology,1688,28,60.28571429,171,6121
2005-06,Spring,Lecture,Business Admin-MBA,2844,90,31.6,171,6118.5
2014-15,Fall,Lecture,Electrical Engineering,1638,43,38.09302326,171,6112
2011-12,Spring,Lecture,Mechanical Engineering,1931,43,44.90697674,171,6077
2008-09,Fall,Lecture,Biology,1984,3,661.3333333,171,6068
2009-10,Spring,Lecture,Business Admin-MBA,2866,87,32.94252874,171,6060
2007-08,Fall,Lecture,Biology,1957,3,652.3333333,171,6049
2010-11,Fall,Lecture,Mechanical Engineering,1926,42,45.85714286,171,6043
2012-13,Fall,Lecture,Mechanical Engineering,1922,44,43.68181818,171,6026
2014-15,Summer,Lecture,Mathematics,1558,41,38,171,6025
2009-10,Fall,Lecture,Civil & Environmental Eng,2028,50,40.56,171,6015
2009-10,Spring,Lecture,Civil & Environmental Eng,2115,61,34.67213115,171,6003
2014-15,Fall,Lecture,Mechanical Engineering,1915,42,45.5952381,171,5970
2011-12,Spring,Lecture,Business Admin-MBA,2828,79,35.79746835,171,5959.5
2010-11,Fall,Lecture,Civil & Environmental Eng,2013,57,35.31578947,171,5959
2011-12,Fall,Lecture,Mechanical Engineering,1887,36,52.41666667,171,5958
2015-16,Fall,Lecture,Integrative Biology,1773,26,68.19230769,171,5952
2012-13,Spring,Lecture,Business Admin-MBA,2848,79,36.05063291,171,5938.5
2007-08,Spring,Lecture,Civil & Environmental Eng,2069,59,35.06779661,171,5909
2007-08,Fall,Lecture,"Env Sci, Policy, & Mgmt",1815,38,47.76315789,171,5891
2008-09,Spring,Lecture,Business Admin-MBA,2809,84,33.44047619,171,5885
2014-15,Spring,Lecture,Electrical Engineering,1536,38,40.42105263,171,5872
2008-09,Spring,Lecture,Civil & Environmental Eng,2036,66,30.84848485,171,5869
2014-15,Spring,Lecture,Integrative Biology,1522,31,49.09677419,171,5869
2009-10,Fall,Lecture,Biology,1914,3,638,171,5867
2007-08,Spring,Lecture,Business Admin-MBA,2778,78,35.61538462,171,5860
2010-11,Fall,Lecture,Biology,1896,3,632,171,5836
2008-09,Fall,Lecture,Philosophy,1459,14,104.2142857,171,5836
2010-11,Spring,Lecture,Integrative Biology,1716,30,57.2,171,5814
2006-07,Fall,Lecture,"Env Sci, Policy, & Mgmt",1815,38,47.76315789,171,5813
2015-16,Fall,Lecture,Mechanical Engineering,1852,44,42.09090909,171,5802
2013-14,Spring,Lecture,Electrical Engineering,1572,44,35.72727273,171,5785
2006-07,Spring,Lecture,Integrative Biology,1840,34,54.11764706,171,5785
2007-08,Spring,Lecture,"Env Sci, Policy, & Mgmt",1645,38,43.28947368,171,5774
2010-11,Spring,Lecture,Mechanical Engineering,1836,44,41.72727273,171,5772
2011-12,Fall,Lecture,Biology,1878,3,626,171,5760
2010-11,Fall,Lecture,Electrical Engineering,1549,40,38.725,171,5752
2003-04,Spring,Lecture,Electrical Engineering,1577,49,32.18367347,171,5749
2005-06,Fall,Lecture,Electrical Engineering,1535,37,41.48648649,171,5744
2004-05,Spring,Lecture,Business Admin-MBA,2669,80,33.3625,171,5740
2008-09,Fall,Lecture,Electrical Engineering,1525,38,40.13157895,171,5730
2010-11,Fall,Lecture,Philosophy,1428,14,102,171,5712
2010-11,Spring,Lecture,Civil & Environmental Eng,2017,61,33.06557377,171,5703
2008-09,Fall,Lecture,Engineering,1906,36,52.94444444,171,5702
2012-13,Spring,Lecture,Mechanical Engineering,1857,48,38.6875,171,5694
2012-13,Spring,Lecture,Electrical Engineering,1551,39,39.76923077,171,5692
2009-10,Fall,Lecture,Engineering,1875,36,52.08333333,171,5689
2007-08,Spring,Lecture,Integrative Biology,1777,32,55.53125,171,5687
2012-13,Summer,Lecture,Mathematics,1472,41,35.90243902,171,5675
2008-09,Spring,Lecture,Electrical Engineering,1562,53,29.47169811,171,5665
2013-14,Summer,Lecture,Mathematics,1458,41,35.56097561,171,5664
2009-10,Fall,Lecture,Philosophy,1412,16,88.25,171,5648
2008-09,Fall,Lecture,Civil & Environmental Eng,1918,51,37.60784314,171,5646
2004-05,Fall,Lecture,Philosophy,1405,14,100.3571429,171,5620
2009-10,Fall,Lecture,Mechanical Engineering,1858,39,47.64102564,171,5599
2010-11,Spring,Lecture,Electrical Engineering,1524,38,40.10526316,171,5582
2006-07,Fall,Lecture,Philosophy,1390,14,99.28571429,171,5560
2003-04,Fall,Lecture,Education,1684,83,20.28915663,171,5556
2011-12,Summer,Lecture,Mathematics,1449,40,36.225,171,5556
2011-12,Spring,Lecture,Electrical Engineering,1528,41,37.26829268,171,5525
2005-06,Spring,Lecture,Electrical Engineering,1511,45,33.57777778,171,5502
2007-08,Fall,Lecture,Electrical Engineering,1490,40,37.25,171,5502
2004-05,Spring,Lecture,Philosophy,1375,16,85.9375,171,5500
2007-08,Fall,Lecture,Philosophy,1373,15,91.53333333,171,5492
2005-06,Spring,Lecture,Public Health,1908,55,34.69090909,171,5477
2005-06,Spring,Lecture,Integrative Biology,1777,33,53.84848485,171,5475
2007-08,Fall,Lecture,Engineering,1805,30,60.16666667,171,5459
2010-11,Summer,Lecture,Mathematics,1408,41,34.34146341,171,5445
2005-06,Fall,Lecture,Philosophy,1360,17,80,171,5440
2006-07,Spring,Lecture,Philosophy,1357,17,79.82352941,171,5428
2005-06,Spring,Lecture,Civil & Environmental Eng,1910,64,29.84375,171,5414
2012-13,Spring,Lecture,Philosophy,1357,28,48.46428571,171,5413
2007-08,Spring,Lecture,Philosophy,1351,18,75.05555556,171,5404
2013-14,Fall,Lecture,Civil & Environmental Eng,1925,53,36.32075472,171,5371
2006-07,Fall,Lecture,Biology,1708,3,569.3333333,171,5365
2003-04,Summer,Lecture,Mathematics,1389,40,34.725,171,5348
2009-10,Summer,Lecture,Mathematics,1371,41,33.43902439,171,5273
2015-16,Fall,Lecture,Biology,1663,3,554.3333333,171,5263
2009-10,Spring,Lecture,Integrative Biology,1570,28,56.07142857,171,5250
2004-05,Spring,Lecture,Civil & Environmental Eng,1857,61,30.44262295,171,5240
2015-16,Spring,Lecture,Integrative Biology,1375,27,50.92592593,171,5240
2003-04,Spring,Lecture,Public Health,1830,61,30,171,5237
2014-15,Spring,Lecture,Music,1550,43,36.04651163,171,5224
2009-10,Spring,Lecture,Philosophy,1305,17,76.76470588,171,5220
2006-07,Spring,Lecture,"Env Sci, Policy, & Mgmt",1495,41,36.46341463,171,5213
2005-06,Fall,Lecture,"Env Sci, Policy, & Mgmt",1589,37,42.94594595,171,5202
2012-13,Fall,Lecture,Civil & Environmental Eng,1835,49,37.44897959,171,5195
2011-12,Fall,Lecture,Civil & Environmental Eng,1815,44,41.25,171,5168
2005-06,Fall,Lecture,Civil & Environmental Eng,1800,57,31.57894737,171,5167
2013-14,Spring,Lecture,Public Policy,1427,44,32.43181818,171,5166
2011-12,Spring,Lecture,Public Policy,1373,30,45.76666667,171,5155
2013-14,Spring,Lecture,Music,1487,40,37.175,171,5152
2005-06,Spring,Lecture,Anthropology,1333,25,53.32,171,5138
2006-07,Fall,Lecture,Education,1587,78,20.34615385,171,5133
2006-07,Fall,Lecture,Civil & Environmental Eng,1771,59,30.01694915,171,5131
2009-10,Spring,Lecture,Electrical Engineering,1428,43,33.20930233,171,5114
2006-07,Spring,Lecture,Electrical Engineering,1402,50,28.04,171,5105
2005-06,Fall,Lecture,Education,1614,82,19.68292683,171,5099
2003-04,Fall,Lecture,Integrative Biology,1898,24,79.08333333,171,5099
2007-08,Spring,Lecture,Electrical Engineering,1371,41,33.43902439,171,5079
2010-11,Spring,Lecture,Music,1485,39,38.07692308,171,5065
2005-06,Spring,Lecture,Philosophy,1262,14,90.14285714,171,5048
2011-12,Spring,Lecture,Civil & Environmental Eng,1709,55,31.07272727,171,5047
2011-12,Spring,Lecture,Philosophy,1260,20,63,171,5040
2011-12,Fall,Lecture,Philosophy,1258,17,74,171,5032
2015-16,Spring,Lecture,Public Policy,1374,27,50.88888889,171,5021
2012-13,Spring,Lecture,Music,1460,38,38.42105263,171,5015
2004-05,Spring,Lecture,Public Health,1786,54,33.07407407,171,5009
2011-12,Spring,Lecture,Music,1452,42,34.57142857,171,5001
2012-13,Spring,Lecture,Public Policy,1333,35,38.08571429,171,5000
2010-11,Fall,Lecture,Engineering,1677,21,79.85714286,171,4997
2007-08,Fall,Lecture,Mechanical Engineering,1641,43,38.1627907,171,4997
2009-10,Spring,Lecture,Music,1467,41,35.7804878,171,4996
2004-05,Spring,Lecture,Integrative Biology,1721,31,55.51612903,171,4992
2004-05,Fall,Lecture,Civil & Environmental Eng,1773,51,34.76470588,171,4988
2015-16,Summer,Lecture,Computer Science,1246,8,155.75,171,4984
2008-09,Spring,Lecture,Integrative Biology,1541,32,48.15625,171,4977
2009-10,Spring,Lecture,Mechanical Engineering,1608,41,39.2195122,171,4974
2015-16,Fall,Lecture,Civil & Environmental Eng,1743,48,36.3125,171,4968
2015-16,Fall,Lecture,Evening & Weekend MBA,2532,71,35.66197183,171,4965
2007-08,Summer,Lecture,Mathematics,1282,38,33.73684211,171,4951
2015-16,Spring,Lecture,Music,1464,46,31.82608696,171,4929
2008-09,Spring,Lecture,Philosophy,1232,13,94.76923077,171,4928
2007-08,Fall,Lecture,Evening & Weekend MBA,2134,62,34.41935484,171,4908
2003-04,Fall,Lecture,Civil & Environmental Eng,1708,56,30.5,171,4905
2013-14,Fall,Lecture,Evening & Weekend MBA,2384,76,31.36842105,171,4905
2009-10,Spring,Lecture,Engineering,1531,41,37.34146341,171,4902
2008-09,Fall,Lecture,Education,1519,70,21.7,171,4899
2008-09,Fall,Lecture,Evening & Weekend MBA,2148,63,34.0952381,171,4892
2006-07,Fall,Lecture,Electrical Engineering,1310,36,36.38888889,171,4891
2004-05,Summer,Lecture,Mathematics,1267,39,32.48717949,171,4890
2003-04,Fall,Lecture,Engineering,1681,31,54.22580645,171,4883
2014-15,Spring,Lecture,Public Policy,1352,32,42.25,171,4881
2014-15,Fall,Lecture,Civil & Environmental Eng,1754,51,34.39215686,171,4878
2008-09,Fall,Lecture,Music,1428,40,35.7,171,4871
2003-04,Spring,Lecture,Civil & Environmental Eng,1729,59,29.30508475,171,4857
2008-09,Fall,Lecture,Mechanical Engineering,1588,38,41.78947368,171,4856
2008-09,Summer,Lecture,Mathematics,1268,40,31.7,171,4849
2011-12,Spring,Lecture,Evening & Weekend MBA,2563,82,31.25609756,171,4847
2014-15,Spring,Lecture,Philosophy,1215,19,63.94736842,171,4845
2010-11,Spring,Lecture,Public Policy,1299,27,48.11111111,171,4842
2007-08,Spring,Lecture,Engineering,1509,34,44.38235294,171,4837
2004-05,Fall,Lecture,"Env Sci, Policy, & Mgmt",1507,41,36.75609756,171,4832
2004-05,Fall,Lecture,Education,1465,72,20.34722222,171,4818
2011-12,Fall,Lecture,Engineering,1546,23,67.2173913,171,4818
2011-12,Fall,Lecture,Evening & Weekend MBA,2230,64,34.84375,171,4813
2004-05,Spring,Lecture,Biology,1221,4,305.25,171,4810
2010-11,Fall,Lecture,Evening & Weekend MBA,2219,66,33.62121212,171,4802
2012-13,Fall,Lecture,Evening & Weekend MBA,2316,75,30.88,171,4787
2006-07,Fall,Lecture,Letters & Science,1350,13,103.8461538,171,4786
2008-09,Spring,Lecture,Education,1461,77,18.97402597,171,4785
2006-07,Spring,Lecture,Civil & Environmental Eng,1785,58,30.77586207,171,4782
2014-15,Spring,Lecture,Letters & Science,1390,14,99.28571429,171,4778
2003-04,Spring,Lecture,Biology,1211,3,403.6666667,171,4772
2007-08,Fall,Lecture,Letters & Science,1342,10,134.2,171,4755
2005-06,Fall,Lecture,Engineering,1651,31,53.25806452,171,4754
2004-05,Fall,Lecture,Engineering,1648,29,56.82758621,171,4751
2005-06,Fall,Lecture,Mechanical Engineering,1562,40,39.05,171,4751
2011-12,Spring,Lecture,Nutritional Science & Tox,1594,17,93.76470588,171,4749
2015-16,Spring,Lecture,Civil & Environmental Eng,1610,62,25.96774194,171,4746
2013-14,Spring,Lecture,Philosophy,1185,21,56.42857143,171,4740
2008-09,Spring,Lecture,Engineering,1484,37,40.10810811,171,4723
2004-05,Fall,Lecture,Biology,1180,2,590,171,4720
2007-08,Fall,Lecture,Education,1472,71,20.73239437,171,4714
2008-09,Spring,Lecture,Mechanical Engineering,1553,42,36.97619048,171,4711
2015-16,Spring,Lecture,Philosophy,1179,18,65.5,171,4694
2011-12,Fall,Lecture,Geography,1274,22,57.90909091,171,4653
2007-08,Fall,Lecture,Music,1364,41,33.26829268,171,4652
2010-11,Spring,Lecture,Evening & Weekend MBA,2403,78,30.80769231,171,4646
2012-13,Fall,Lecture,Philosophy,1160,19,61.05263158,171,4640
2014-15,Fall,Lecture,Philosophy,1160,17,68.23529412,171,4631
2013-14,Fall,Lecture,Philosophy,1159,18,64.38888889,171,4624
2007-08,Spring,Lecture,Education,1437,83,17.31325301,171,4605
2003-04,Fall,Lecture,Architecture,1204,40,30.1,171,4602
2003-04,Fall,Lecture,Mechanical Engineering,1529,44,34.75,171,4596
2006-07,Fall,Lecture,Engineering,1600,25,64,171,4594
2009-10,Fall,Lecture,Evening & Weekend MBA,2102,61,34.45901639,171,4588
2010-11,Spring,Lecture,Letters & Science,1315,17,77.35294118,171,4585
2005-06,Fall,Lecture,Music,1317,36,36.58333333,171,4584
2010-11,Spring,Lecture,Nutritional Science & Tox,1530,17,90,171,4567
2014-15,Summer,Lecture,Computer Science,1141,7,163,171,4564
2012-13,Fall,Lecture,Engineering,1420,14,101.4285714,171,4564
2010-11,Spring,Lecture,Philosophy,1140,14,81.42857143,171,4560
2015-16,Spring,Lecture,Nutritional Science & Tox,1559,17,91.70588235,171,4558
2013-14,Spring,Lecture,Nutritional Science & Tox,1542,16,96.375,171,4549
2006-07,Fall,Lecture,Evening & Weekend MBA,2027,52,38.98076923,171,4545
2006-07,Summer,Lecture,Mathematics,1180,39,30.25641026,171,4544
